CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,HOUSING_PSA,JURISDICTION_CODE,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PATROL_BORO,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,STATION_NAME,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon,New Georeferenced Column,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts
264042643,43,BRONX,02/19/2022,14:10:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO BRONX,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,02/22/2023,(null),25-44,BLACK,F,,25-44,BLACK,F,1019398,242067,40.831025,-73.872988,"(40.831025, -73.872988)",POINT (-73.872988 40.831025),11610,58,5,31,26
263958703,109,QUEENS,02/19/2022,02:00:00,02/21/2023,08:47:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,(null),PETIT LARCENY,(null),PATROL BORO QUEENS NORTH,349,"LARCENY,PETIT OF LICENSE PLATE",STREET,02/21/2023,(null),(null),(null),(null),,65+,ASIAN / PACIFIC ISLANDER,M,1031196,214223,40.75454449,-73.83055276,"(40.75454449, -73.83055276)",POINT (-73.83055276 40.75454449),14190,22,3,3,67
262365753,113,QUEENS,02/19/2022,11:30:00,02/19/2022,11:35:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,(null),PATROL BORO QUEENS SOUTH,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE-HOUSE,01/23/2023,(null),25-44,BLACK,M,,<18,BLACK,F,1052364,187814,40.681921,-73.754415,"(40.681921, -73.754415)",POINT (-73.754415 40.681921),15313,41,3,6,71
270672950,101,QUEENS,02/19/2022,14:19:00,02/19/2022,14:20:00,COMPLETED,(null),46468,2,N.Y. HOUSING POLICE,233,MISDEMEANOR,INSIDE,SEX CRIMES,(null),PATROL BORO QUEENS SOUTH,681,"CHILD, ENDANGERING WELFARE",RESIDENCE - PUBLIC HOUSING,07/01/2023,(null),(null),(null),(null),,<18,BLACK,M,1053639,158980,40.6027762300781,-73.7501173648331,"(40.6027762300781, -73.7501173648331)",POINT (-73.7501173648331 40.6027762300781),20529,51,3,47,59
263968918,5,MANHATTAN,02/20/2022,00:01:00,02/20/2023,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,(null),PATROL BORO MAN SOUTH,175,"SEXUAL ABUSE 3,2",OTHER,02/21/2023,(null),18-24,WHITE HISPANIC,M,,<18,UNKNOWN,F,984990,200136,40.7160120119955,-73.9973320301008,"(40.7160120119955, -73.9973320301008)",POINT (-73.9973320301008 40.7160120119955),12076,70,4,32,2
263931625,61,BROOKLYN,02/20/2022,05:31:00,02/20/2023,05:34:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,351,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO BKLYN SOUTH,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,02/20/2023,(null),UNKNOWN,BLACK,M,,45-64,ASIAN / PACIFIC ISLANDER,M,996174,158705,40.602278,-73.957057,"(40.602278, -73.957057)",POINT (-73.957057 40.602278),13512,32,2,15,36
263990767,70,BROOKLYN,02/20/2022,12:30:00,02/20/2023,14:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO BKLYN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,02/21/2023,(null),45-64,BLACK,M,,25-44,BLACK,F,995766,174276,40.645018,-73.9585,"(40.645018, -73.9585)",POINT (-73.9585 40.645018),13510,60,2,11,43
262909100,28,MANHATTAN,02/20/2022,09:30:00,01/28/2023,16:40:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,02/02/2023,(null),25-44,WHITE HISPANIC,F,,25-44,BLACK,F,997852,235020,40.811743,-73.950861,"(40.811743, -73.950861)",POINT (-73.950861 40.811743),12424,18,4,36,20
264647565,19,MANHATTAN,02/20/2022,00:00:00,03/06/2023,15:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,03/06/2023,(null),(null),(null),(null),,45-64,BLACK,F,999151,221831,40.775539,-73.946198,"(40.775539, -73.946198)",POINT (-73.946198 40.775539),12425,23,4,1,11
264260483,81,BROOKLYN,02/20/2022,10:00:00,02/26/2023,09:00:00,ATTEMPTED,(null),,0,N.Y. POLICE DEPT,352,MISDEMEANOR,INSIDE,CRIMINAL TRESPASS,(null),PATROL BORO BKLYN NORTH,205,"TRESPASS 2, CRIMINAL",RESIDENCE-HOUSE,02/26/2023,(null),UNKNOWN,UNKNOWN,U,,45-64,BLACK,F,1005822,189662,40.687229,-73.922214,"(40.687229, -73.922214)",POINT (-73.922214 40.687229),18181,69,2,17,52
263953018,42,BRONX,02/20/2022,21:00:00,02/20/2023,21:05:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,02/20/2023,(null),25-44,BLACK,M,,25-44,BLACK,F,1014892,243108,40.833898,-73.889265,"(40.833898, -73.889265)",POINT (-73.889265 40.833898),11269,34,5,43,25
268188303,106,QUEENS,02/20/2022,00:00:00,02/20/2023,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO QUEENS SOUTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,05/12/2023,(null),UNKNOWN,UNKNOWN,U,,25-44,BLACK,F,1037369,187501,40.681166,-73.808482,"(40.681166, -73.808482)",POINT (-73.808482 40.681166),24016,62,3,46,64
271488256,62,BROOKLYN,02/21/2022,12:00:00,05/13/2022,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN SOUTH,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",RESIDENCE-HOUSE,07/18/2023,(null),UNKNOWN,UNKNOWN,U,,18-24,ASIAN / PACIFIC ISLANDER,M,987702,158877,40.602759,-73.987567,"(40.602759, -73.987567)",POINT (-73.987567 40.602759),17616,1,2,18,37
272504045,40,BRONX,02/21/2022,11:18:00,,(null),COMPLETED,(null),,1,N.Y. TRANSIT POLICE,121,FELONY,(null),CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO BRONX,273,"TAMPERING 1,CRIMINAL",TRANSIT - NYC SUBWAY,08/07/2023,3 AVENUE-149 STREET,45-64,BLACK,M,12,UNKNOWN,UNKNOWN,E,1007046,236603,40.81606683945181,-73.91764392674679,"(40.81606683945181, -73.91764392674679)",POINT (-73.91764392674679 40.81606683945181),10933,49,5,43,23
264544932,40,BRONX,02/21/2022,10:00:00,02/22/2023,18:35:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,02/22/2023,(null),45-64,WHITE HISPANIC,F,,45-64,UNKNOWN,M,1010233,236077,40.814616,-73.906129,"(40.814616, -73.906129)",POINT (-73.906129 40.814616),10933,49,5,35,23
263979553,47,BRONX,02/21/2022,03:30:00,02/21/2022,08:22:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,02/21/2023,(null),25-44,BLACK,M,,25-44,BLACK,F,1027721,260150,40.880619,-73.842797,"(40.880619, -73.842797)",POINT (-73.842797 40.880619),11275,29,5,2,30
261342993,45,BRONX,02/21/2022,17:20:00,02/21/2022,17:40:00,COMPLETED,(null),939,2,N.Y. HOUSING POLICE,118,FELONY,FRONT OF,DANGEROUS WEAPONS,(null),PATROL BORO BRONX,793,WEAPONS POSSESSION 3,RESIDENCE - PUBLIC HOUSING,01/04/2023,(null),18-24,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,E,1033434,238536,40.821267,-73.822294,"(40.821267, -73.822294)",POINT (-73.822294 40.821267),11274,43,5,12,28
264100298,5,MANHATTAN,02/22/2022,14:00:00,02/22/2022,14:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",(null),02/23/2023,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,984826,199523,40.714323,-73.99792,"(40.714323, -73.99792)",POINT (-73.99792 40.714323),12076,70,4,32,2
264043522,17,MANHATTAN,02/22/2022,12:00:00,02/22/2023,13:05:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO MAN SOUTH,639,AGGRAVATED HARASSMENT 2,DOCTOR/DENTIST OFFICE,02/22/2023,(null),UNKNOWN,ASIAN / PACIFIC ISLANDER,M,,25-44,ASIAN / PACIFIC ISLANDER,F,994175,214227,40.754675,-73.964175,"(40.754675, -73.964175)",POINT (-73.964175 40.754675),12419,71,4,51,9
269146025,44,BRONX,02/22/2022,13:00:00,04/04/2022,11:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BRONX,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",MAILBOX OUTSIDE,06/01/2023,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,1005734,240677,40.827254,-73.922369,"(40.827254, -73.922369)",POINT (-73.922369 40.827254),10929,50,5,42,27
276600906,120,STATEN ISLAND,02/23/2022,07:00:00,10/27/2023,07:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO STATEN ISLAND,349,"LARCENY,PETIT OF LICENSE PLATE",STREET,10/27/2023,(null),(null),(null),(null),,UNKNOWN,UNKNOWN,D,963168,170666,40.635092,-74.075956,"(40.635092, -74.075956)",POINT (-74.075956 40.635092),10369,4,1,13,74
264163514,23,MANHATTAN,02/23/2022,21:00:00,02/23/2023,21:15:00,COMPLETED,(null),634,2,N.Y. HOUSING POLICE,344,MISDEMEANOR,(null),ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO MAN NORTH,113,"MENACING,UNCLASSIFIED",RESIDENCE - PUBLIC HOUSING,02/13/2023,(null),UNKNOWN,WHITE HISPANIC,M,,25-44,BLACK,M,1000531,229408,40.796333,-73.941197,"(40.796333, -73.941197)",POINT (-73.941197 40.796333),12426,7,4,35,14
264177566,67,BROOKLYN,02/23/2022,20:00:00,02/24/2023,15:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO BKLYN SOUTH,349,"LARCENY,PETIT OF LICENSE PLATE",PARKING LOT/GARAGE (PRIVATE),02/24/2023,(null),(null),(null),(null),,45-64,BLACK,M,1001570,178114,40.655542,-73.937577,"(40.655542, -73.937577)",POINT (-73.937577 40.655542),16866,61,2,17,40
264585790,40,BRONX,02/23/2022,11:30:00,02/23/2023,11:40:00,COMPLETED,(null),833,2,N.Y. HOUSING POLICE,578,VIOLATION,FRONT OF,HARRASSMENT 2,(null),PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,02/23/2023,(null),UNKNOWN,WHITE HISPANIC,F,,25-44,BLACK,F,1005945,235372,40.812693,-73.921623,"(40.812693, -73.921623)",POINT (-73.921623 40.812693),10932,49,5,35,23
264123239,43,BRONX,02/23/2022,18:45:00,02/23/2023,18:55:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,236,MISDEMEANOR,(null),DANGEROUS WEAPONS,(null),PATROL BORO BRONX,782,"WEAPONS, POSSESSION, ETC",GROCERY/BODEGA,02/23/2023,(null),45-64,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,E,1021411,236890,40.81680582,-73.86574536,"(40.81680582, -73.86574536)",POINT (-73.86574536 40.81680582),11611,58,5,31,26
270275747,47,BRONX,02/23/2022,23:57:00,06/23/2023,00:58:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,(null),PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",STREET,02/23/2023,(null),UNKNOWN,UNKNOWN,U,,45-64,BLACK,F,1024586,259613,40.87916,-73.854138,"(40.87916, -73.854138)",POINT (-73.854138 40.87916),11607,29,5,2,30
268310219,120,STATEN ISLAND,02/24/2022,00:00:00,01/14/2023,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,(null),PATROL BORO STATEN ISLAND,764,BAIL JUMPING 1 & 2,(null),05/16/2023,(null),(null),(null),(null),,UNKNOWN,UNKNOWN,E,962950,172726,40.640746,-74.076747,"(40.640746, -74.076747)",POINT (-74.076747 40.640746),10369,4,1,13,74
265205908,5,MANHATTAN,02/25/2022,17:05:00,04/27/2022,18:35:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,117,FELONY,INSIDE,DANGEROUS DRUGS,(null),PATROL BORO MAN SOUTH,512,"CONTROLLED SUBSTANCE,SALE 1",STREET,03/16/2023,(null),25-44,WHITE HISPANIC,U,,UNKNOWN,UNKNOWN,E,983723,199934,40.715452,-74.001899,"(40.715452, -74.001899)",POINT (-74.001899 40.715452),12076,56,4,32,2
264697658,114,QUEENS,02/25/2022,16:09:00,04/05/2022,17:56:00,COMPLETED,(null),10046,2,N.Y. HOUSING POLICE,117,FELONY,INSIDE,DANGEROUS DRUGS,(null),PATROL BORO QUEENS NORTH,515,"CONTROLLED SUBSTANCE,SALE 3",RESIDENCE - PUBLIC HOUSING,03/08/2023,(null),25-44,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,E,998557,214468,40.75533,-73.948359,"(40.75533, -73.948359)",POINT (-73.948359 40.75533),16858,39,3,33,72
261901880,73,BROOKLYN,02/25/2022,17:00:00,02/25/2022,17:30:00,COMPLETED,(null),3283,2,N.Y. HOUSING POLICE,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO BKLYN NORTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - PUBLIC HOUSING,01/14/2023,(null),25-44,BLACK,F,,45-64,BLACK,F,1007015,185540,40.675914,-73.917928,"(40.675914, -73.917928)",POINT (-73.917928 40.675914),13516,55,2,17,46
273722145,110,QUEENS,02/25/2022,17:00:00,06/23/2023,00:05:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO QUEENS NORTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,08/31/2023,(null),18-24,WHITE HISPANIC,M,,18-24,WHITE HISPANIC,M,1019479,209805,40.742475,-73.872866,"(40.742475, -73.872866)",POINT (-73.872866 40.742475),14784,66,3,5,68
268855385,106,QUEENS,02/25/2022,11:00:00,02/25/2022,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,(null),PATROL BORO QUEENS SOUTH,175,"SEXUAL ABUSE 3,2",PUBLIC SCHOOL,05/25/2023,(null),<18,BLACK,M,,<18,ASIAN / PACIFIC ISLANDER,F,1028607,187930,40.682398279333,-73.8400721577516,"(40.682398279333, -73.8400721577516)",POINT (-73.8400721577516 40.682398279333),24013,62,3,41,64
264256141,105,QUEENS,02/26/2022,16:35:00,02/26/2022,16:40:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,358,MISDEMEANOR,(null),OFFENSES INVOLVING FRAUD,(null),PATROL BORO QUEENS SOUTH,705,"FORGERY,ETC.-MISD.",STREET,02/26/2023,(null),25-44,BLACK,M,,UNKNOWN,UNKNOWN,E,1052433,186693,40.67884328,-73.75417896,"(40.67884328, -73.75417896)",POINT (-73.75417896 40.67884328),15313,63,3,47,63
264306269,121,STATEN ISLAND,02/27/2022,16:50:00,02/27/2023,17:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,(null),PATROL BORO STATEN ISLAND,638,"HARASSMENT,SUBD 3,4,5",STREET,02/27/2023,(null),(null),(null),(null),,65+,WHITE,F,939956,161133,40.60884,-74.159525,"(40.60884, -74.159525)",POINT (-74.159525 40.60884),10700,30,1,14,75
265215083,122,STATEN ISLAND,02/27/2022,00:01:00,03/15/2023,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,(null),PATROL BORO STATEN ISLAND,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,03/16/2023,(null),(null),(null),(null),,45-64,WHITE,M,958222,157863,40.599937,-74.093726,"(40.599937, -74.093726)",POINT (-74.093726 40.599937),10691,30,1,14,76
262532688,6,MANHATTAN,02/27/2022,00:01:00,03/26/2022,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,340,MISDEMEANOR,INSIDE,FRAUDS,(null),PATROL BORO MAN SOUTH,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",RESIDENCE - APT. HOUSE,01/25/2023,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE,F,983779,205020,40.72941,-74.001697,"(40.72941, -74.001697)",POINT (-74.001697 40.72941),12075,57,4,10,3
264599046,108,QUEENS,02/27/2022,11:54:00,02/27/2022,11:55:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO QUEENS NORTH,352,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",RESIDENCE - APT. HOUSE,03/05/2023,(null),(null),(null),(null),,25-44,WHITE,F,995644,210211,40.743651,-73.95888,"(40.743651, -73.95888)",POINT (-73.95888 40.743651),16858,53,3,33,66
264252000,111,QUEENS,02/27/2022,01:00:00,01/15/2023,23:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",RESIDENCE - APT. HOUSE,02/26/2023,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE,F,1046350,215972,40.759254,-73.775837,"(40.759254, -73.775837)",POINT (-73.775837 40.759254),14196,26,3,20,69
265540772,122,STATEN ISLAND,02/28/2022,12:00:00,02/28/2022,12:05:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO STATEN ISLAND,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,03/22/2023,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE,M,966037,157550,40.599098,-74.065582,"(40.599098, -74.065582)",POINT (-74.065582 40.599098),10692,30,1,14,76
267788376,76,BROOKLYN,02/28/2022,09:00:00,03/03/2023,09:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO BKLYN SOUTH,338,"LARCENY,PETIT FROM BUILDING,UN",COMMERCIAL BUILDING,05/05/2023,(null),UNKNOWN,UNKNOWN,U,,45-64,ASIAN / PACIFIC ISLANDER,M,987204,187848,40.682278,-73.989348,"(40.682278, -73.989348)",POINT (-73.989348 40.682278),17619,14,2,38,48
267358645,79,BROOKLYN,02/28/2022,15:00:00,02/28/2022,16:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,(null),PATROL BORO BKLYN NORTH,153,RAPE 3,RESIDENCE - APT. HOUSE,04/27/2023,(null),<18,BLACK,M,,<18,BLACK,F,999496,190300,40.68900139556,-73.9450265328727,"(40.68900139556, -73.9450265328727)",POINT (-73.9450265328727 40.68900139556),18181,69,2,49,51
269086045,79,BROOKLYN,02/28/2022,02:10:00,02/28/2022,02:19:00,COMPLETED,(null),510,2,N.Y. HOUSING POLICE,106,FELONY,REAR OF,FELONY ASSAULT,(null),PATROL BORO BKLYN NORTH,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - PUBLIC HOUSING,05/31/2023,(null),25-44,BLACK,M,,25-44,BLACK,F,1001404,193715,40.698364,-73.938133,"(40.698364, -73.938133)",POINT (-73.938133 40.698364),17213,69,2,49,51
262980885,71,BROOKLYN,02/28/2022,12:00:00,12/12/2022,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN SOUTH,407,"LARCENY,GRAND BY DISHONEST EMP",STORE UNCLASSIFIED,02/03/2023,(null),45-64,WHITE HISPANIC,F,,45-64,WHITE,F,1001719,181592,40.66509,-73.937029,"(40.66509, -73.937029)",POINT (-73.937029 40.66509),17615,17,2,48,44
264323408,108,QUEENS,02/28/2022,18:00:00,08/28/2022,18:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO QUEENS NORTH,349,"LARCENY,PETIT OF LICENSE PLATE",RESIDENCE-HOUSE,02/27/2023,(null),(null),(null),(null),,18-24,ASIAN / PACIFIC ISLANDER,M,1005378,207736,40.736839,-73.923759,"(40.736839, -73.923759)",POINT (-73.923759 40.736839),14787,53,3,33,66
263252783,108,QUEENS,02/28/2022,08:00:00,08/30/2022,08:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,107,FELONY,INSIDE,BURGLARY,(null),PATROL BORO QUEENS NORTH,224,"BURGLARY,RESIDENCE,UNKNOWN TIM",RESIDENCE-HOUSE,02/08/2023,(null),UNKNOWN,UNKNOWN,U,,65+,WHITE,F,1009521,210453,40.744287,-73.908799,"(40.744287, -73.908799)",POINT (-73.908799 40.744287),14787,53,3,33,66
275791347,43,BRONX,02/28/2022,08:00:00,02/28/2022,11:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,10/08/2023,(null),25-44,BLACK,M,,45-64,BLACK,F,1020068,240642,40.827112,-73.870576,"(40.827112, -73.870576)",POINT (-73.870576 40.827112),11610,58,5,31,26
267239262,109,QUEENS,02/28/2022,17:00:00,03/06/2023,17:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,(null),GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",MAILBOX OUTSIDE,04/25/2023,(null),(null),(null),(null),,45-64,WHITE HISPANIC,F,1033079,218337,40.76582615,-73.82372638,"(40.76582615, -73.82372638)",POINT (-73.82372638 40.76582615),13832,22,3,3,67
269437154,45,BRONX,02/28/2022,12:00:00,06/06/2023,23:29:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,232,MISDEMEANOR,INSIDE,POSSESSION OF STOLEN PROPERTY,(null),PATROL BORO BRONX,490,"STOLEN PROPERTY 3,POSSESSION",RESIDENCE-HOUSE,06/06/2023,(null),18-24,BLACK HISPANIC,M,,65+,WHITE HISPANIC,M,1033584,253992,40.863687,-73.821639,"(40.863687, -73.821639)",POINT (-73.821639 40.863687),12344,43,5,2,28
269489324,121,STATEN ISLAND,03/01/2022,10:00:00,03/30/2022,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",RESIDENCE-HOUSE,06/05/2023,(null),(null),(null),(null),,18-24,WHITE,F,939404,154474,40.590558,-74.161468,"(40.590558, -74.161468)",POINT (-74.161468 40.590558),10700,30,1,9,75
266106775,122,STATEN ISLAND,03/01/2022,16:00:00,10/21/2022,16:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,(null),PATROL BORO STATEN ISLAND,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,04/03/2023,(null),18-24,UNKNOWN,F,,45-64,WHITE HISPANIC,F,958754,160031,40.60589,-74.091819,"(40.60589, -74.091819)",POINT (-74.091819 40.60589),10691,30,1,14,76
271241927,68,BROOKLYN,03/01/2022,00:00:00,06/15/2023,00:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO BKLYN SOUTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,07/13/2023,(null),(null),(null),(null),,45-64,WHITE,M,976463,172486,40.640108,-74.028056,"(40.640108, -74.028056)",POINT (-74.028056 40.640108),18180,10,2,44,41
270839650,62,BROOKLYN,03/01/2022,12:00:00,06/30/2022,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,340,MISDEMEANOR,INSIDE,FRAUDS,(null),PATROL BORO BKLYN SOUTH,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",RESIDENCE-HOUSE,07/05/2023,(null),UNKNOWN,UNKNOWN,U,,25-44,ASIAN / PACIFIC ISLANDER,F,981961,163100,40.61435,-74.008242,"(40.61435, -74.008242)",POINT (-74.008242 40.61435),13511,1,2,44,37
274248077,62,BROOKLYN,03/01/2022,09:00:00,09/11/2023,19:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,340,MISDEMEANOR,INSIDE,FRAUDS,(null),PATROL BORO BKLYN SOUTH,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",RESIDENCE - APT. HOUSE,09/11/2023,(null),UNKNOWN,UNKNOWN,U,,25-44,ASIAN / PACIFIC ISLANDER,M,986447,158550,40.601859,-73.992086,"(40.601859, -73.992086)",POINT (-73.992086 40.601859),17616,1,2,45,37
273587788,13,MANHATTAN,03/01/2022,06:40:00,08/29/2023,06:40:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,113,FELONY,INSIDE,FORGERY,(null),PATROL BORO MAN SOUTH,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",STORAGE FACILITY,08/29/2023,(null),45-64,ASIAN / PACIFIC ISLANDER,M,,UNKNOWN,UNKNOWN,D,986608,211522,40.747257,-73.991488,"(40.747257, -73.991488)",POINT (-73.991488 40.747257),11722,11,4,10,8
