"","CMPLNT_NUM","ADDR_PCT_CD","BORO_NM","CMPLNT_FR_DT","CMPLNT_FR_TM","CMPLNT_TO_DT","CMPLNT_TO_TM","CRM_ATPT_CPTD_CD","JURISDICTION_CODE","JURIS_DESC","KY_CD","LAW_CAT_CD","LOC_OF_OCCUR_DESC","OFNS_DESC","PATROL_BORO","PD_CD","PD_DESC","PREM_TYP_DESC","RPT_DT","SUSP_AGE_GROUP","SUSP_RACE","SUSP_SEX","VIC_AGE_GROUP","VIC_RACE","VIC_SEX","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","Lat_Lon","New Georeferenced Column","Zip Codes","Community Districts","Borough Boundaries","City Council Districts","Police Precincts"
"1148","270337682",69,"BROOKLYN","06/23/2022",16:00:00,"06/23/2023","16:00:00","COMPLETED",2,"N.Y. HOUSING POLICE",351,"MISDEMEANOR","INSIDE","CRIMINAL MISCHIEF & RELATED OF","PATROL BORO BKLYN SOUTH",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","RESIDENCE - PUBLIC HOUSING","06/22/2023","<18","BLACK","M","25-44","BLACK","F",1013308,176001,40.649714,-73.89528,"(40.649714, -73.89528)","POINT (-73.89528 40.649714)",13827,5,2,25,42
"1149","269450779",49,"BRONX","06/23/2022",08:00:00,"07/27/2022","16:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO BRONX",349,"LARCENY,PETIT OF LICENSE PLATE","STREET","06/07/2023","(null)","(null)","(null)","25-44","BLACK","M",1021104,249592,40.851671,-73.866781,"(40.851671, -73.866781)","POINT (-73.866781 40.851671)",11271,59,5,12,32
"1150","268821874",49,"BRONX","06/23/2022",10:00:00,"06/23/2022","10:02:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","PATROL BORO BRONX",347,"PETIT LARCENY-CHECK FROM MAILB","MAILBOX OUTSIDE","05/24/2023","UNKNOWN","UNKNOWN","U","65+","WHITE HISPANIC","F",1020836,250089,40.853037,-73.86775,"(40.853037, -73.86775)","POINT (-73.86775 40.853037)",11271,59,5,12,32
"1151","267479250",112,"QUEENS","06/23/2022",16:00:00,"06/23/2022","17:00:00","COMPLETED",0,"N.Y. POLICE DEPT",364,"MISDEMEANOR","FRONT OF","AGRICULTURE & MRKTS LAW-UNCLASSIFIED","PATROL BORO QUEENS NORTH",817,"TORTURE/INJURE ANIMAL CRUELTY","STREET","04/28/2023","UNKNOWN","WHITE HISPANIC","F","25-44","ASIAN / PACIFIC ISLANDER","F",1025661,205253,40.729952,-73.850584,"(40.729952, -73.850584)","POINT (-73.850584 40.729952)",14786,40,3,28,70
"1152","270335842",123,"STATEN ISLAND","06/24/2022",09:00:00,"06/24/2023","11:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","PATROL BORO STATEN ISLAND",349,"LARCENY,PETIT OF LICENSE PLATE","STREET","06/24/2023","UNKNOWN","UNKNOWN","U","18-24","WHITE","M",928921,137617,40.544232,-74.199076,"(40.544232, -74.199076)","POINT (-74.199076 40.544232)",10699,15,1,9,77
"1153","262362722",78,"BROOKLYN","06/24/2022",16:20:00,"06/24/2022","16:30:00","COMPLETED",0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","PATROL BORO BKLYN SOUTH",638,"HARASSMENT,SUBD 3,4,5","BANK","01/22/2023","25-44","WHITE HISPANIC","M","25-44","WHITE HISPANIC","F",987284,181870,40.665868,-73.989061,"(40.665868, -73.989061)","POINT (-73.989061 40.665868)",17617,14,2,27,50
"1154","266278500",70,"BROOKLYN","06/24/2022",16:00:00,"04/06/2023","14:00:00","COMPLETED",0,"N.Y. POLICE DEPT",340,"MISDEMEANOR","INSIDE","FRAUDS","PATROL BORO BKLYN SOUTH",718,"FRAUD,UNCLASSIFIED-MISDEMEANOR","RESIDENCE - APT. HOUSE","04/06/2023","(null)","(null)","(null)","45-64","WHITE","F",999243,168804,40.629993,-73.945985,"(40.629993, -73.945985)","POINT (-73.945985 40.629993)",17217,60,2,26,43
"1155","269211564",32,"MANHATTAN","06/24/2022",15:00:00,"06/01/2023","16:00:00","COMPLETED",0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","PATROL BORO MAN NORTH",638,"HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","06/02/2023","UNKNOWN","UNKNOWN","U","45-64","BLACK","F",1001447,237377,40.818206,-73.937866,"(40.818206, -73.937866)","POINT (-73.937866 40.818206)",13095,18,4,36,20
"1156","270670801",108,"QUEENS","06/24/2022",15:49:00,"06/24/2023","16:30:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","PATROL BORO QUEENS NORTH",357,"LARCENY,PETIT OF VEHICLE ACCES","STREET","06/24/2023","(null)","(null)","(null)","25-44","WHITE HISPANIC","M",1006909,210018,40.743101,-73.918227,"(40.743101, -73.918227)","POINT (-73.918227 40.743101)",16861,53,3,33,66
"1157","270352698",42,"BRONX","06/24/2022",20:00:00,"06/24/2023","21:30:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","PATROL BORO BRONX",321,"LARCENY,PETIT FROM AUTO","STREET","06/24/2023","UNKNOWN","UNKNOWN","U","45-64","BLACK","M",1009021,240724,40.827374,-73.91049,"(40.827374, -73.91049)","POINT (-73.91049 40.827374)",10934,34,5,43,25
"1158","270384648",66,"BROOKLYN","06/25/2022",21:00:00,"06/25/2023","21:30:00","COMPLETED",0,"N.Y. POLICE DEPT",106,"FELONY","INSIDE","FELONY ASSAULT","PATROL BORO BKLYN SOUTH",109,"ASSAULT 2,1,UNCLASSIFIED","RESIDENCE - APT. HOUSE","06/25/2023","UNKNOWN","WHITE HISPANIC","M","18-24","WHITE HISPANIC","M",981902,170561,40.634828,-74.008457,"(40.634828, -74.008457)","POINT (-74.008457 40.634828)",18180,2,2,7,39
"1159","262794183",70,"BROOKLYN","06/25/2022",23:00:00,"02/01/2023","00:05:00","COMPLETED",0,"N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","PATROL BORO BKLYN SOUTH",157,"RAPE 1","RESIDENCE - APT. HOUSE","02/01/2023","45-64","WHITE","M","25-44","BLACK","F",991549,169019,40.6305998504358,-73.9737053160275,"(40.6305998504358, -73.9737053160275)","POINT (-73.9737053160275 40.6305998504358)",13513,60,2,18,43
"1160","261916565",19,"MANHATTAN","06/25/2022",10:00:00,"01/11/2023","15:00:00","COMPLETED",2,"N.Y. HOUSING POLICE",578,"VIOLATION","INSIDE","HARRASSMENT 2","PATROL BORO MAN NORTH",638,"HARASSMENT,SUBD 3,4,5","RESIDENCE - PUBLIC HOUSING","01/14/2023","65+","BLACK","M","65+","BLACK","M",995845,218716,40.766994,-73.958138,"(40.766994, -73.958138)","POINT (-73.958138 40.766994)",12083,23,4,1,11
"1161","266255935",73,"BROOKLYN","06/25/2022",12:00:00,"07/05/2022","12:00:00","COMPLETED",0,"N.Y. POLICE DEPT",112,"FELONY","INSIDE","THEFT-FRAUD","PATROL BORO BKLYN NORTH",739,"FRAUD,UNCLASSIFIED-FELONY","RESIDENCE-HOUSE","04/02/2023","(null)","(null)","(null)","65+","BLACK","F",1009039,184827,40.67395,-73.910632,"(40.67395, -73.910632)","POINT (-73.910632 40.67395)",13516,55,2,17,46
"1162","262487391",114,"QUEENS","06/25/2022",17:00:00,"08/26/2022","18:00:00","COMPLETED",0,"N.Y. POLICE DEPT",112,"FELONY","INSIDE","THEFT-FRAUD","PATROL BORO QUEENS NORTH",739,"FRAUD,UNCLASSIFIED-FELONY","RESIDENCE - APT. HOUSE","01/25/2023","(null)","(null)","(null)","45-64","ASIAN / PACIFIC ISLANDER","F",1009760,217807,40.76447,-73.90791,"(40.76447, -73.90791)","POINT (-73.90791 40.76447)",16860,39,3,4,72
"1163","263126490",104,"QUEENS","06/25/2022",12:00:00,"06/25/2022","13:00:00","COMPLETED",0,"N.Y. POLICE DEPT",353,"MISDEMEANOR","INSIDE","UNAUTHORIZED USE OF A VEHICLE","PATROL BORO QUEENS NORTH",462,"UNAUTHORIZED USE VEHICLE 3","RESIDENCE - APT. HOUSE","02/06/2023","UNKNOWN","UNKNOWN","M","25-44","WHITE","F",1014364,204017,40.726606,-73.89135,"(40.726606, -73.89135)","POINT (-73.89135 40.726606)",14788,54,3,34,62
"1164","265001922",52,"BRONX","06/25/2022",17:10:00,"06/25/2022","17:20:00","COMPLETED",0,"N.Y. POLICE DEPT",233,"MISDEMEANOR","INSIDE","SEX CRIMES","PATROL BORO BRONX",175,"SEXUAL ABUSE 3,2","RESIDENCE - APT. HOUSE","03/12/2023","UNKNOWN","WHITE HISPANIC","M","18-24","WHITE HISPANIC","F",1017478,256069,40.8694704770483,-73.8798608037303,"(40.8694704770483, -73.8798608037303)","POINT (-73.8798608037303 40.8694704770483)",11605,24,5,40,34
"1165","270259235",47,"BRONX","06/25/2022",04:45:00,NA,"(null)","COMPLETED",0,"N.Y. POLICE DEPT",344,"MISDEMEANOR","INSIDE","ASSAULT 3 & RELATED OFFENSES","PATROL BORO BRONX",113,"MENACING,UNCLASSIFIED","RESIDENCE - APT. HOUSE","06/22/2023","45-64","UNKNOWN","M","25-44","BLACK","F",1020864,260336,40.881161,-73.867591,"(40.881161, -73.867591)","POINT (-73.867591 40.881161)",11605,29,5,2,30
"1166","264438266",84,"BROOKLYN","06/26/2022",14:06:00,"03/01/2023","15:45:00","COMPLETED",0,"N.Y. POLICE DEPT",112,"FELONY","INSIDE","THEFT-FRAUD","PATROL BORO BKLYN NORTH",739,"FRAUD,UNCLASSIFIED-FELONY","RESIDENCE - APT. HOUSE","03/01/2023","UNKNOWN","UNKNOWN","U","25-44","WHITE","F",989211,188866,40.68507,-73.982112,"(40.68507, -73.982112)","POINT (-73.982112 40.68507)",17619,68,2,38,54
"1167","274452150",75,"BROOKLYN","06/26/2022",16:00:00,"07/13/2023","00:15:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO BKLYN NORTH",349,"LARCENY,PETIT OF LICENSE PLATE","(null)","09/14/2023","(null)","(null)","(null)","25-44","BLACK","M",1017437,185637,40.676146,-73.880352,"(40.676146, -73.880352)","POINT (-73.880352 40.676146)",17215,45,2,37,47
"1168","270060872",75,"BROOKLYN","06/26/2022",08:00:00,"05/15/2023","08:00:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO BKLYN NORTH",422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)","RESIDENCE-HOUSE","06/19/2023","UNKNOWN","UNKNOWN","U","45-64","BLACK","M",1019138,182827,40.668426,-73.874234,"(40.668426, -73.874234)","POINT (-73.874234 40.668426)",17215,45,2,25,47
"1169","262829273",19,"MANHATTAN","06/27/2022",12:00:00,"02/01/2023","12:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","PATROL BORO MAN NORTH",349,"LARCENY,PETIT OF LICENSE PLATE","OTHER","02/01/2023","UNKNOWN","UNKNOWN","U","65+","WHITE HISPANIC","M",995169,223412,40.779886,-73.960571,"(40.779886, -73.960571)","POINT (-73.960571 40.779886)",12425,23,4,51,11
"1170","270500212",71,"BROOKLYN","06/27/2022",15:00:00,"06/27/2023","13:30:00","COMPLETED",0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","PATROL BORO BKLYN SOUTH",638,"HARASSMENT,SUBD 3,4,5","OTHER","06/28/2023","UNKNOWN","UNKNOWN","F","25-44","BLACK","M",1003011,180203,40.661273,-73.932378,"(40.661273, -73.932378)","POINT (-73.932378 40.661273)",16866,17,2,17,44
"1171","264341390",44,"BRONX","06/27/2022",17:00:00,"02/28/2023","13:50:00","COMPLETED",0,"N.Y. POLICE DEPT",340,"MISDEMEANOR","INSIDE","FRAUDS","PATROL BORO BRONX",718,"FRAUD,UNCLASSIFIED-MISDEMEANOR","RESIDENCE - APT. HOUSE","02/28/2023","UNKNOWN","UNKNOWN","U","65+","WHITE HISPANIC","M",1005084,243090,40.833878,-73.924711,"(40.833878, -73.924711)","POINT (-73.924711 40.833878)",10930,50,5,42,27
"1172","269703463",50,"BRONX","06/27/2022",09:00:00,"06/12/2023","09:00:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO BRONX",434,"LARCENY,GRAND BY OPEN BANK ACCT","RESIDENCE - APT. HOUSE","06/12/2023","UNKNOWN","UNKNOWN","U","45-64","WHITE","M",1006453,260518,40.881709,-73.919705,"(40.881709, -73.919705)","POINT (-73.919705 40.881709)",11272,48,5,40,33
"1173","263439722",52,"BRONX","06/27/2022",16:30:00,"02/10/2023","11:17:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO BRONX",439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","MAILBOX OUTSIDE","02/11/2023","(null)","(null)","(null)","45-64","WHITE HISPANIC","M",1014288,256206,40.869851,-73.89139,"(40.869851, -73.89139)","POINT (-73.89139 40.869851)",11606,24,5,29,34
"1174","276490859",104,"QUEENS","06/27/2022",20:01:00,"07/27/2022","23:59:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO QUEENS NORTH",303,"LARCENY,PETIT BY CHECK USE","RESIDENCE-HOUSE","10/25/2023","(null)","(null)","(null)","45-64","WHITE","M",1017113,199513,40.714233,-73.881454,"(40.714233, -73.881454)","POINT (-73.881454 40.714233)",15309,54,3,34,62
"1175","262427546",47,"BRONX","06/27/2022",12:00:00,"06/27/2022","12:30:00","COMPLETED",0,"N.Y. POLICE DEPT",353,"MISDEMEANOR","INSIDE","UNAUTHORIZED USE OF A VEHICLE","PATROL BORO BRONX",462,"UNAUTHORIZED USE VEHICLE 3","PARKING LOT/GARAGE (PRIVATE)","01/24/2023","18-24","WHITE HISPANIC","U","18-24","WHITE HISPANIC","F",1030753,261617,40.88463,-73.83182,"(40.88463, -73.83182)","POINT (-73.83182 40.88463)",12344,29,5,2,30
"1176","263796386",101,"QUEENS","06/27/2022",07:00:00,"06/27/2022","07:10:00","COMPLETED",0,"N.Y. POLICE DEPT",233,"MISDEMEANOR","INSIDE","SEX CRIMES","PATROL BORO QUEENS SOUTH",170,"SEXUAL MISCONDUCT,INTERCOURSE","PUBLIC SCHOOL","02/17/2023","<18","WHITE HISPANIC","M","<18","WHITE HISPANIC","F",1053639,158980,40.6027762300781,-73.7501173648331,"(40.6027762300781, -73.7501173648331)","POINT (-73.7501173648331 40.6027762300781)",20529,51,3,47,59
"1177","263228465",6,"MANHATTAN","06/28/2022",17:00:00,"06/28/2022","17:05:00","COMPLETED",0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","PATROL BORO MAN SOUTH",638,"HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","02/07/2023","UNKNOWN","UNKNOWN","U","45-64","WHITE","M",981360,205840,40.73166,-74.010425,"(40.73166, -74.010425)","POINT (-74.010425 40.73166)",12077,57,4,10,3
"1178","262414059",72,"BROOKLYN","06/28/2022",13:00:00,"01/18/2023","11:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO BKLYN SOUTH",338,"LARCENY,PETIT FROM BUILDING,UN","STORAGE FACILITY","01/24/2023","(null)","(null)","(null)","25-44","WHITE","M",985826,181751,40.665543,-73.994318,"(40.665543, -73.994318)","POINT (-73.994318 40.665543)",17617,9,2,7,45
"1179","269481482",50,"BRONX","06/28/2022",12:00:00,"06/06/2023","15:00:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO BRONX",434,"LARCENY,GRAND BY OPEN BANK ACCT","RESIDENCE - APT. HOUSE","06/07/2023","UNKNOWN","UNKNOWN","U","25-44","WHITE","F",1011554,268315,40.903095,-73.901227,"(40.903095, -73.901227)","POINT (-73.901227 40.903095)",11609,48,5,40,33
"1180","261579478",72,"BROOKLYN","06/29/2022",12:00:00,"07/10/2022","12:00:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO BKLYN SOUTH",430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED","RESIDENCE-HOUSE","01/08/2023","UNKNOWN","UNKNOWN","U","25-44","ASIAN / PACIFIC ISLANDER","M",981333,172354,40.63975,-74.01051,"(40.63975, -74.01051)","POINT (-74.01051 40.63975)",18180,9,2,7,45
"1181","267053462",14,"MANHATTAN","06/29/2022",12:00:00,"06/29/2022","18:00:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO MAN SOUTH",412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED","RESIDENCE - APT. HOUSE","04/21/2023","UNKNOWN","UNKNOWN","U","45-64","WHITE","F",988849,210428,40.744252,-73.9834,"(40.744252, -73.9834)","POINT (-73.9834 40.744252)",12078,11,4,50,8
"1182","262282347",77,"BROOKLYN","06/29/2022",08:39:00,"01/20/2023","14:27:00","COMPLETED",0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","PATROL BORO BKLYN NORTH",638,"HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","01/21/2023","UNKNOWN","BLACK","F","25-44","WHITE","F",998457,184599,40.673347,-73.948781,"(40.673347, -73.948781)","POINT (-73.948781 40.673347)",17618,16,2,49,49
"1183","268349153",77,"BROOKLYN","06/29/2022",14:00:00,NA,"(null)","COMPLETED",0,"N.Y. POLICE DEPT",578,"VIOLATION","FRONT OF","HARRASSMENT 2","PATROL BORO BKLYN NORTH",637,"HARASSMENT,SUBD 1,CIVILIAN","RESIDENCE - APT. HOUSE","05/16/2023","45-64","WHITE","M","45-64","WHITE","M",999179,183894,40.671413,-73.94618,"(40.671413, -73.94618)","POINT (-73.94618 40.671413)",17615,16,2,48,49
"1184","264778617",52,"BRONX","06/29/2022",15:00:00,"03/08/2023","10:00:00","COMPLETED",2,"N.Y. HOUSING POLICE",109,"FELONY","FRONT OF","GRAND LARCENY","PATROL BORO BRONX",457,"LARCENY,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES","RESIDENCE - PUBLIC HOUSING","03/09/2023","(null)","(null)","(null)","25-44","BLACK HISPANIC","M",1010218,256276,40.870057,-73.906105,"(40.870057, -73.906105)","POINT (-73.906105 40.870057)",11272,24,5,29,34
"1185","271175464",120,"STATEN ISLAND","06/30/2022",11:35:00,"06/30/2023","12:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO STATEN ISLAND",305,"LARCENY,PETIT BY CREDIT CARD U","RESIDENCE - APT. HOUSE","07/10/2023","UNKNOWN","UNKNOWN","M","45-64","BLACK","M",961577,163519,40.61547,-74.081663,"(40.61547, -74.081663)","POINT (-74.081663 40.61547)",10691,4,1,13,74
"1186","272405111",72,"BROOKLYN","06/30/2022",00:01:00,"07/11/2023","23:59:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO BKLYN SOUTH",420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT","RESIDENCE - APT. HOUSE","08/04/2023","(null)","(null)","(null)","25-44","ASIAN / PACIFIC ISLANDER","M",980721,172839,40.641081,-74.012712,"(40.641081, -74.012712)","POINT (-74.012712 40.641081)",18180,9,2,7,45
"1187","261233421",5,"MANHATTAN","06/30/2022",08:00:00,"12/28/2022","08:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO MAN SOUTH",303,"LARCENY,PETIT BY CHECK USE","RESIDENCE - APT. HOUSE","01/02/2023","(null)","(null)","(null)","45-64","ASIAN / PACIFIC ISLANDER","F",984325,199121,40.713219,-73.999729,"(40.713219, -73.999729)","POINT (-73.999729 40.713219)",13096,70,4,32,2
"1188","263986195",24,"MANHATTAN","06/30/2022",12:00:00,"12/22/2022","12:00:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO MAN NORTH",439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","MAILBOX OUTSIDE","02/21/2023","UNKNOWN","UNKNOWN","U","45-64","WHITE","F",992738,226302,40.787821,-73.969345,"(40.787821, -73.969345)","POINT (-73.969345 40.787821)",12421,20,4,19,15
"1189","273332158",79,"BROOKLYN","06/30/2022",00:01:00,"06/30/2022","23:50:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","PATROL BORO BKLYN NORTH",349,"LARCENY,PETIT OF LICENSE PLATE","STREET","08/21/2023","(null)","(null)","(null)","25-44","ASIAN / PACIFIC ISLANDER","F",997365,189471,40.686722,-73.952711,"(40.686722, -73.952711)","POINT (-73.952711 40.686722)",17618,69,2,49,51
"1190","265842942",67,"BROOKLYN","06/30/2022",16:25:00,"06/30/2022","17:00:00","COMPLETED",0,"N.Y. POLICE DEPT",112,"FELONY","INSIDE","THEFT-FRAUD","PATROL BORO BKLYN SOUTH",739,"FRAUD,UNCLASSIFIED-FELONY","STREET","03/29/2023","25-44","BLACK","M","25-44","BLACK","M",997897,175676,40.648859,-73.95082,"(40.648859, -73.95082)","POINT (-73.95082 40.648859)",13510,61,2,11,40
"1191","270677655",63,"BROOKLYN","06/30/2022",20:10:00,"06/30/2023","20:18:00","COMPLETED",0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","PATROL BORO BKLYN SOUTH",638,"HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","06/30/2023","65+","WHITE HISPANIC","M","65+","BLACK","F",999606,168806,40.629997,-73.944674,"(40.629997, -73.944674)","POINT (-73.944674 40.629997)",17217,5,2,26,38
"1192","263169101",114,"QUEENS","06/30/2022",19:45:00,"06/30/2022","20:00:00","COMPLETED",0,"N.Y. POLICE DEPT",112,"FELONY","INSIDE","THEFT-FRAUD","PATROL BORO QUEENS NORTH",739,"FRAUD,UNCLASSIFIED-FELONY","RESIDENCE - APT. HOUSE","02/07/2023","UNKNOWN","UNKNOWN","U","25-44","ASIAN / PACIFIC ISLANDER","M",1009981,217671,40.764097,-73.907113,"(40.764097, -73.907113)","POINT (-73.907113 40.764097)",16860,39,3,4,72
"1193","262070958",114,"QUEENS","06/30/2022",12:00:00,"01/13/2023","14:30:00","COMPLETED",0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","PATROL BORO QUEENS NORTH",638,"HARASSMENT,SUBD 3,4,5","(null)","01/13/2023","45-64","BLACK","M","25-44","WHITE HISPANIC","F",1016256,226893,40.789387,-73.884416,"(40.789387, -73.884416)","POINT (-73.884416 40.789387)",14781,39,5,4,72
"1194","276705186",105,"QUEENS","06/30/2022",15:00:00,"07/05/2023","15:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","PATROL BORO QUEENS SOUTH",349,"LARCENY,PETIT OF LICENSE PLATE","STREET","10/30/2023","(null)","(null)","(null)","65+","BLACK","M",1047280,181805,40.665468,-73.7728,"(40.665468, -73.7728)","POINT (-73.7728 40.665468)",24669,63,3,47,63
"1195","268271540",105,"QUEENS","06/30/2022",16:00:00,"06/30/2022","17:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","PATROL BORO QUEENS SOUTH",349,"LARCENY,PETIT OF LICENSE PLATE","STREET","05/15/2023","UNKNOWN","UNKNOWN","U","25-44","BLACK","F",1055499,183468,40.669969,-73.743159,"(40.669969, -73.743159)","POINT (-73.743159 40.669969)",15313,63,3,47,63
"1196","265606904",122,"STATEN ISLAND","07/01/2022",15:00:00,"03/04/2023","13:00:00","COMPLETED",0,"N.Y. POLICE DEPT",340,"MISDEMEANOR","INSIDE","FRAUDS","PATROL BORO STATEN ISLAND",718,"FRAUD,UNCLASSIFIED-MISDEMEANOR","RESIDENCE-HOUSE","03/24/2023","UNKNOWN","UNKNOWN","U","45-64","ASIAN / PACIFIC ISLANDER","F",953865,144288,40.562663,-74.109356,"(40.562663, -74.109356)","POINT (-74.109356 40.562663)",10693,15,1,14,76
"1197","268882541",122,"STATEN ISLAND","07/01/2022",12:00:00,"05/01/2023","12:00:00","COMPLETED",0,"N.Y. POLICE DEPT",112,"FELONY","INSIDE","THEFT-FRAUD","PATROL BORO STATEN ISLAND",739,"FRAUD,UNCLASSIFIED-FELONY","RESIDENCE-HOUSE","05/26/2023","(null)","(null)","(null)","65+","WHITE","F",949720,141975,40.556298,-74.124261,"(40.556298, -74.124261)","POINT (-74.124261 40.556298)",10693,15,1,14,76
"1198","276812496",122,"STATEN ISLAND","07/01/2022",09:00:00,"08/01/2022","11:00:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO STATEN ISLAND",402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT","RESIDENCE-HOUSE","11/01/2023","(null)","(null)","(null)","65+","WHITE","F",964194,157753,40.599651,-74.07222,"(40.599651, -74.07222)","POINT (-74.07222 40.599651)",10692,30,1,14,76
"1199","262835221",10,"MANHATTAN","07/01/2022",00:00:00,"08/31/2022","23:59:00","COMPLETED",0,"N.Y. POLICE DEPT",344,"MISDEMEANOR","INSIDE","ASSAULT 3 & RELATED OFFENSES","PATROL BORO MAN SOUTH",113,"MENACING,UNCLASSIFIED","RESIDENCE - APT. HOUSE","02/01/2023","45-64","BLACK","M","45-64","BLACK","F",982699,211898,40.74829,-74.005596,"(40.74829, -74.005596)","POINT (-74.005596 40.74829)",12074,12,4,10,6
"1200","265236092",72,"BROOKLYN","07/01/2022",13:00:00,"03/16/2023","17:00:00","COMPLETED",0,"N.Y. POLICE DEPT",361,"MISDEMEANOR","INSIDE","OFF. AGNST PUB ORD SENSBLTY &","PATROL BORO BKLYN SOUTH",639,"AGGRAVATED HARASSMENT 2","RESIDENCE - APT. HOUSE","03/16/2023","<18","WHITE HISPANIC","M","<18","WHITE HISPANIC","M",983879,179311,40.658846,-74.001337,"(40.658846, -74.001337)","POINT (-74.001337 40.658846)",13515,9,2,7,45
"1201","271905432",62,"BROOKLYN","07/01/2022",08:00:00,"07/01/2022","08:05:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO BKLYN SOUTH",420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT","RESIDENCE-HOUSE","07/26/2023","UNKNOWN","UNKNOWN","U","25-44","ASIAN / PACIFIC ISLANDER","M",984483,163449,40.615307,-73.999158,"(40.615307, -73.999158)","POINT (-73.999158 40.615307)",17616,1,2,44,37
